Iteration	Posterior	Likelihood	Prior	m	obs[1]	obs[2]	obs[3]	obs[4]	obs[5]	obs[6]	obs[7]	obs[8]	obs[9]	obs[10]	sd
370300	-51.672	-50.0626	-1.60944	4.702044	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9577203
370400	-46.6433	-45.0339	-1.60944	4.949406	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9916024
370500	-46.3578	-44.7483	-1.60944	4.932813	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9987141
370600	-47.0872	-45.4778	-1.60944	4.894581	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9928514
370700	-48.2963	-46.6869	-1.60944	4.903413	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9729714
370800	-48.634	-47.0245	-1.60944	4.962826	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9593972
370900	-46.5639	-44.9544	-1.60944	4.985318	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9876338
371000	-46.8664	-45.257	-1.60944	4.938364	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9896876
371100	-49.5529	-47.9435	-1.60944	4.9998	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9414205
371200	-47.3564	-45.7469	-1.60944	4.865848	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9931098
371300	-48.4451	-46.8356	-1.60944	4.934138	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9662427
371400	-48.2779	-46.6684	-1.60944	4.800863	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9893664
371500	-46.7955	-45.186	-1.60944	4.972232	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9858339
371600	-46.9955	-45.386	-1.60944	4.953847	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.985357
371700	-47.0928	-45.4833	-1.60944	4.953631	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9838628
371800	-47.1512	-45.5418	-1.60944	4.949017	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9836269
371900	-47.8447	-46.2353	-1.60944	4.927294	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9761788
372000	-46.2408	-44.6313	-1.60944	4.938781	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9997253
372100	-48.3432	-46.7338	-1.60944	4.862587	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9785109
372200	-47.4174	-45.808	-1.60944	4.913756	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9847444
372300	-47.6916	-46.0822	-1.60944	4.893797	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9835541
372400	-46.4456	-44.8361	-1.60944	4.981078	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9901421
372500	-46.8742	-45.2647	-1.60944	4.876978	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.999007
372600	-46.3951	-44.7856	-1.60944	4.96401	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9934444
372700	-46.2598	-44.6504	-1.60944	4.969878	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9947808
372800	-46.3684	-44.7589	-1.60944	4.955206	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9951786
372900	-47.3941	-45.7846	-1.60944	4.849355	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9951461
373000	-46.788	-45.1786	-1.60944	4.915665	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9943692
373100	-48.551	-46.9416	-1.60944	4.977245	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9585802
373200	-47.4882	-45.8788	-1.60944	4.845489	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9942893
373300	-47.9448	-46.3354	-1.60944	4.771265	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994202
373400	-46.4431	-44.8336	-1.60944	4.977777	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9906596
373500	-48.1765	-46.5671	-1.60944	4.81256	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9889929
373600	-47.3292	-45.7198	-1.60944	4.872714	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9924526
373700	-50.6611	-49.0517	-1.60944	4.980579	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9291588
373800	-47.0055	-45.396	-1.60944	4.87324	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9974958
373900	-48.5935	-46.984	-1.60944	4.933428	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9641805
374000	-47.5166	-45.9072	-1.60944	4.961877	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9761155
374100	-47.2098	-45.6004	-1.60944	4.945686	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9832034
374200	-49.039	-47.4296	-1.60944	4.906597	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9616782
374300	-46.37	-44.7605	-1.60944	4.928687	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9991422
374400	-47.1922	-45.5827	-1.60944	4.868078	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9953454
374500	-49.5488	-47.9394	-1.60944	4.767542	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.976084
374600	-49.4988	-47.8894	-1.60944	4.648826	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9972785
374700	-50.2894	-48.6799	-1.60944	4.98917	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9329077
374800	-46.0137	-44.4043	-1.60944	4.990234	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9958505
374900	-46.4192	-44.8098	-1.60944	4.918422	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9999094
375000	-46.5636	-44.9542	-1.60944	4.957461	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9916892
375100	-46.0115	-44.402	-1.60944	4.967365	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9992279
375200	-46.2507	-44.6412	-1.60944	4.959639	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9964395
375300	-46.3169	-44.7075	-1.60944	4.994769	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9902531
375400	-45.8842	-44.2748	-1.60944	4.989061	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9981584
375500	-47.3837	-45.7743	-1.60944	4.839044	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9969706
375600	-45.9144	-44.305	-1.60944	4.974077	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9998453
375700	-47.1854	-45.576	-1.60944	4.885864	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9926553
375800	-45.8174	-44.208	-1.60944	4.99615	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982433
375900	-46.2041	-44.5947	-1.60944	4.982868	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9937954
376000	-46.1926	-44.5832	-1.60944	4.965035	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9965913
376100	-46.4376	-44.8282	-1.60944	4.920001	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9993666
376200	-48.286	-46.6766	-1.60944	4.789841	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9910613
376300	-46.3257	-44.7163	-1.60944	4.991954	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9905124
376400	-46.643	-45.0336	-1.60944	4.942664	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9926109
376500	-46.4323	-44.8228	-1.60944	4.970368	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.991911
376600	-47.0137	-45.4043	-1.60944	4.885922	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9953679
376700	-46.4193	-44.8099	-1.60944	4.980492	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9906499
376800	-48.6433	-47.0339	-1.60944	4.770067	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.988955
376900	-51.0948	-49.4854	-1.60944	4.604962	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.982345
377000	-46.6091	-44.9996	-1.60944	4.921668	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.996329
377100	-47.5609	-45.9515	-1.60944	4.975847	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9734457
377200	-45.7664	-44.1569	-1.60944	4.998343	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9987771
377300	-49.1897	-47.5803	-1.60944	4.777751	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9795999
377400	-47.2682	-45.6588	-1.60944	4.997648	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9748523
377500	-46.0156	-44.4062	-1.60944	4.962829	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9998305
377600	-49.6175	-48.0081	-1.60944	4.988148	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9420946
377700	-49.5842	-47.9747	-1.60944	4.927105	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9510244
377800	-46.2613	-44.6518	-1.60944	4.962883	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9957866
377900	-47.2301	-45.6207	-1.60944	4.873596	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9938736
378000	-48.0046	-46.3952	-1.60944	4.954461	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9698173
378100	-47.1536	-45.5442	-1.60944	4.961426	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9817773
378200	-49.625	-48.0155	-1.60944	4.853446	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9613588
378300	-45.9007	-44.2913	-1.60944	4.998176	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.996571
378400	-46.3446	-44.7352	-1.60944	4.928814	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9995374
378500	-46.8132	-45.2038	-1.60944	4.979634	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9844866
378600	-46.1806	-44.5712	-1.60944	4.990785	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9930372
378700	-46.7644	-45.155	-1.60944	4.928331	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9928202
378800	-46.8403	-45.2309	-1.60944	4.999909	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9811834
378900	-48.636	-47.0266	-1.60944	4.736675	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9947237
379000	-49.6253	-48.0159	-1.60944	4.624809	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9997634
379100	-46.5438	-44.9344	-1.60944	4.971686	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9899232
379200	-46.8537	-45.2442	-1.60944	4.995957	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9815294
379300	-47.4604	-45.8509	-1.60944	4.891778	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.987434
379400	-46.1977	-44.5883	-1.60944	4.948843	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9989158
379500	-46.3276	-44.7182	-1.60944	4.952876	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.996188
379600	-47.9042	-46.2948	-1.60944	4.847431	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9875351
379700	-46.2779	-44.6684	-1.60944	4.956616	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9964436
379800	-48.5235	-46.9141	-1.60944	4.930954	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9655588
379900	-46.5243	-44.9148	-1.60944	4.970595	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9903966
380000	-46.395	-44.7856	-1.60944	4.921226	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9998738
380100	-47.1099	-45.5004	-1.60944	4.928479	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9873235
380200	-46.7607	-45.1513	-1.60944	4.919354	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9942427
380300	-48.3241	-46.7146	-1.60944	4.753519	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9965871
380400	-46.0247	-44.4153	-1.60944	4.997991	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994554
380500	-47.1976	-45.5881	-1.60944	4.873815	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9943531
380600	-46.0543	-44.4448	-1.60944	4.978872	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9968314
380700	-46.8637	-45.2543	-1.60944	4.967534	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9854354
380800	-48.6778	-47.0684	-1.60944	4.734771	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9944187
380900	-45.9243	-44.3148	-1.60944	4.992594	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9969848
381000	-50.6989	-49.0895	-1.60944	4.679891	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9746294
381100	-49.3296	-47.7202	-1.60944	4.678552	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9944764
381200	-48.668	-47.0586	-1.60944	4.739126	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.99382
381300	-48.5599	-46.9505	-1.60944	4.825302	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9811642
381400	-46.7083	-45.0989	-1.60944	4.995612	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9838707
381500	-47.5986	-45.9892	-1.60944	4.911753	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.982251
381600	-47.4976	-45.8882	-1.60944	4.868438	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9904925
381700	-47.567	-45.9576	-1.60944	4.813185	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9983137
381800	-46.1943	-44.5849	-1.60944	4.953741	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982398
381900	-46.3812	-44.7718	-1.60944	4.948175	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9960174
382000	-48.6164	-47.0069	-1.60944	4.98476	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9565996
382100	-50.0352	-48.4258	-1.60944	4.880538	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9515884
382200	-47.0067	-45.3973	-1.60944	4.943353	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9867274
382300	-47.8121	-46.2026	-1.60944	4.933605	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9757412
382400	-47.5341	-45.9246	-1.60944	4.932756	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9801014
382500	-47.5024	-45.893	-1.60944	4.836761	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9954742
382600	-47.2288	-45.6193	-1.60944	4.901891	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9894932
382700	-47.1637	-45.5543	-1.60944	4.975839	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9795447
382800	-47.0987	-45.4893	-1.60944	4.994609	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9778936
382900	-48.6179	-47.0085	-1.60944	4.911667	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9670107
383000	-47.0858	-45.4763	-1.60944	4.975463	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9808104
383100	-47.3367	-45.7272	-1.60944	4.994858	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9741916
383200	-47.9123	-46.3029	-1.60944	4.842546	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9881897
383300	-49.0899	-47.4805	-1.60944	4.687563	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9964499
383400	-46.4127	-44.8033	-1.60944	4.934928	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9974975
383500	-46.0721	-44.4627	-1.60944	4.999527	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9935574
383600	-46.199	-44.5896	-1.60944	4.992066	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9925526
383700	-46.436	-44.8266	-1.60944	4.953494	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9943354
383800	-45.7805	-44.1711	-1.60944	4.997877	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9986087
383900	-45.9964	-44.387	-1.60944	4.982412	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9972693
384000	-50.7147	-49.1052	-1.60944	4.969114	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9299926
384100	-47.6819	-46.0725	-1.60944	4.903468	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9822277
384200	-46.3092	-44.6998	-1.60944	4.97547	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9931598
384300	-49.1163	-47.5069	-1.60944	4.932659	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9567871
384400	-49.3889	-47.7795	-1.60944	4.850362	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9651681
384500	-52.1705	-50.5611	-1.60944	4.599022	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9688626
384600	-46.4729	-44.8634	-1.60944	4.964551	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9921074
384700	-46.7029	-45.0935	-1.60944	4.909096	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9967442
384800	-48.4642	-46.8548	-1.60944	4.983316	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9589952
384900	-47.1761	-45.5667	-1.60944	4.851049	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9983194
385000	-49.0502	-47.4407	-1.60944	4.799746	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9780478
385100	-46.827	-45.2176	-1.60944	4.909102	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9947511
385200	-47.668	-46.0586	-1.60944	4.934793	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9777521
385300	-47.4184	-45.809	-1.60944	4.830246	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.997854
385400	-46.6681	-45.0587	-1.60944	4.929577	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9941755
385500	-47.7184	-46.109	-1.60944	4.859077	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9885454
385600	-47.0113	-45.4019	-1.60944	4.866171	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9985256
385700	-49.8496	-48.2402	-1.60944	4.972117	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9410989
385800	-46.2217	-44.6122	-1.60944	4.984528	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9932698
385900	-46.1398	-44.5304	-1.60944	4.996235	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9929212
386000	-46.7879	-45.1784	-1.60944	4.888957	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.998508
386100	-47.2798	-45.6703	-1.60944	4.936114	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9835306
386200	-46.6058	-44.9964	-1.60944	4.98245	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9873759
386300	-47.5188	-45.9094	-1.60944	4.956626	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9768396
386400	-47.159	-45.5496	-1.60944	4.997143	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9766059
386500	-46.0975	-44.4881	-1.60944	4.98543	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9951677
386600	-48.4012	-46.7917	-1.60944	4.760123	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9942883
386700	-48.6125	-47.003	-1.60944	4.902704	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9684213
386800	-50.1397	-48.5303	-1.60944	4.736361	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9728594
386900	-47.1042	-45.4947	-1.60944	4.964772	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9820627
387000	-47.7799	-46.1705	-1.60944	4.861842	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9871621
387100	-46.2191	-44.6097	-1.60944	4.976665	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9944528
387200	-47.7727	-46.1632	-1.60944	4.983735	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9691359
387300	-47.8125	-46.2031	-1.60944	4.880443	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9837589
387400	-47.1009	-45.4914	-1.60944	4.94242	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.985387
387500	-46.0977	-44.4883	-1.60944	4.982895	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9955319
387600	-48.4627	-46.8533	-1.60944	4.737394	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9972314
387700	-49.8744	-48.2649	-1.60944	4.718095	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9796958
387800	-45.9429	-44.3335	-1.60944	4.982898	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.998082
387900	-48.4711	-46.8617	-1.60944	4.730938	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982182
388000	-51.7468	-50.1374	-1.60944	4.64505	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9664119
388100	-47.2277	-45.6182	-1.60944	4.840353	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9992292
388200	-46.97	-45.3605	-1.60944	4.995203	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9798141
388300	-47.8663	-46.2569	-1.60944	4.98304	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9678314
388400	-46.6026	-44.9932	-1.60944	4.998682	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9851146
388500	-46.2344	-44.6249	-1.60944	4.975513	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9943715
388600	-46.1815	-44.572	-1.60944	4.957226	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979308
388700	-47.1224	-45.513	-1.60944	4.9527	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9835362
388800	-47.8937	-46.2842	-1.60944	4.775309	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9995314
388900	-46.3987	-44.7893	-1.60944	4.937158	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9973883
389000	-47.5246	-45.9151	-1.60944	4.895008	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9859422
389100	-48.2058	-46.5963	-1.60944	4.963532	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9655412
389200	-49.8532	-48.2438	-1.60944	4.947901	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9443872
389300	-46.498	-44.8886	-1.60944	4.957203	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9927839
389400	-50.1736	-48.5642	-1.60944	4.748665	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9703414
389500	-50.3304	-48.721	-1.60944	4.73846	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9698427
389600	-47.8223	-46.2129	-1.60944	4.825529	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.992316
389700	-46.4094	-44.8	-1.60944	4.932931	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9978535
389800	-47.2825	-45.6731	-1.60944	4.839086	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9985643
389900	-47.2818	-45.6724	-1.60944	4.888313	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9907581
390000	-49.6912	-48.0817	-1.60944	4.85705	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9598807
390100	-47.3378	-45.7284	-1.60944	4.990488	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9747855
390200	-47.0162	-45.4067	-1.60944	4.966915	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9831281
390300	-48.6089	-46.9994	-1.60944	4.906264	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9679435
390400	-47.5786	-45.9692	-1.60944	4.942316	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9780102
390500	-46.9353	-45.3258	-1.60944	4.979964	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9825189
390600	-48.6455	-47.0361	-1.60944	4.760517	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.990525
390700	-45.7367	-44.1273	-1.60944	4.99923	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9991436
390800	-49.9853	-48.3759	-1.60944	4.982377	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.937877
390900	-47.1995	-45.5901	-1.60944	4.967319	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9802125
391000	-46.6282	-45.0188	-1.60944	4.967623	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9891634
391100	-48.8403	-47.2308	-1.60944	4.999861	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9513459
391200	-47.0139	-45.4045	-1.60944	4.881797	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9960114
391300	-47.5131	-45.9036	-1.60944	4.839482	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994868
391400	-46.7734	-45.164	-1.60944	4.976196	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9856109
391500	-47.2468	-45.6374	-1.60944	4.960146	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.980516
391600	-48.6828	-47.0734	-1.60944	4.936661	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9624173
391700	-50.236	-48.6265	-1.60944	4.757317	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9680482
391800	-47.2321	-45.6226	-1.60944	4.992924	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9760687
391900	-48.8234	-47.214	-1.60944	4.846207	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9739679
392000	-45.9614	-44.3519	-1.60944	4.987278	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9971404
