Iteration	Posterior	Likelihood	Prior	m	obs[1]	obs[2]	obs[3]	obs[4]	obs[5]	obs[6]	obs[7]	obs[8]	obs[9]	obs[10]	sd
920400	-47.2661	-45.6567	-1.60944	4.913117	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9871949
920500	-46.6071	-44.9977	-1.60944	4.98998	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9862772
920600	-47.5022	-45.8927	-1.60944	4.815858	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9988929
920700	-47.8538	-46.2444	-1.60944	4.854743	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9871482
920800	-50.9043	-49.2949	-1.60944	4.659315	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.975352
920900	-48.5161	-46.9066	-1.60944	4.728439	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979644
921000	-47.5418	-45.9323	-1.60944	4.913598	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9828467
921100	-46.3892	-44.7798	-1.60944	4.949806	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9956439
921200	-47.2094	-45.6	-1.60944	4.877739	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9935478
921300	-52.5393	-50.9299	-1.60944	4.684993	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9493142
921400	-52.4031	-50.7937	-1.60944	4.531156	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9780625
921500	-48.2224	-46.613	-1.60944	4.798538	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9905917
921600	-47.9086	-46.2992	-1.60944	4.988593	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9664261
921700	-46.7122	-45.1028	-1.60944	4.941209	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9917194
921800	-46.842	-45.2326	-1.60944	4.9164	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9933925
921900	-47.2091	-45.5997	-1.60944	4.860484	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9962838
922000	-47.0841	-45.4747	-1.60944	4.865896	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9974077
922100	-47.1581	-45.5486	-1.60944	4.915679	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9884986
922200	-47.2067	-45.5973	-1.60944	4.943737	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9835385
922300	-46.6388	-45.0293	-1.60944	4.929075	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9947242
922400	-47.892	-46.2825	-1.60944	4.843508	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9883486
922500	-46.6182	-45.0088	-1.60944	4.990077	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9860864
922600	-47.0961	-45.4866	-1.60944	4.938285	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9860757
922700	-46.0994	-44.49	-1.60944	4.961293	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9986756
922800	-49.1087	-47.4992	-1.60944	4.925327	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9579518
922900	-46.1184	-44.509	-1.60944	4.996495	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.993233
923000	-47.8928	-46.2834	-1.60944	4.932391	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9747005
923100	-46.7059	-45.0964	-1.60944	4.898711	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9983058
923200	-46.8113	-45.2019	-1.60944	4.956449	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9878828
923300	-52.1591	-50.5497	-1.60944	4.535978	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9804287
923400	-48.4877	-46.8783	-1.60944	4.763363	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9924264
923500	-49.5165	-47.9071	-1.60944	4.88134	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9586626
923600	-47.0177	-45.4082	-1.60944	4.994619	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9791523
923700	-47.7904	-46.1809	-1.60944	4.889519	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.982699
923800	-46.9537	-45.3442	-1.60944	4.875174	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9980178
923900	-46.5337	-44.9242	-1.60944	4.927611	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9966434
924000	-47.2384	-45.6289	-1.60944	4.849586	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9975669
924100	-46.4779	-44.8684	-1.60944	4.945321	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994876
924200	-46.4109	-44.8014	-1.60944	4.983662	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9903282
924300	-47.0259	-45.4164	-1.60944	4.995087	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.978959
924400	-48.1272	-46.5178	-1.60944	4.794644	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9926897
924500	-47.4518	-45.8424	-1.60944	4.89877	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9864917
924600	-47.1629	-45.5534	-1.60944	4.923824	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9871917
924700	-48.5874	-46.9779	-1.60944	4.991897	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9560386
924800	-46.6769	-45.0675	-1.60944	4.947141	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9914
924900	-48.8254	-47.2159	-1.60944	4.691127	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9997996
925000	-46.1672	-44.5577	-1.60944	4.985032	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994086
925100	-47.5972	-45.9878	-1.60944	4.860634	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9901752
925200	-48.3612	-46.7518	-1.60944	4.852924	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9797513
925300	-47.0335	-45.424	-1.60944	4.883362	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9954543
925400	-45.7857	-44.1763	-1.60944	4.994865	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9989562
925500	-46.2464	-44.637	-1.60944	4.962771	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9960454
925600	-47.7928	-46.1834	-1.60944	4.839252	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9905559
925700	-47.368	-45.7586	-1.60944	4.83694	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9975599
925800	-46.2433	-44.6339	-1.60944	4.952767	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9975813
925900	-47.6057	-45.9963	-1.60944	4.994999	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9700791
926000	-47.8958	-46.2864	-1.60944	4.88748	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9814049
926100	-46.5736	-44.9642	-1.60944	4.96814	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.989962
926200	-48.0192	-46.4097	-1.60944	4.879018	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9808366
926300	-48.186	-46.5766	-1.60944	4.890823	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.976517
926400	-49.0558	-47.4463	-1.60944	4.818869	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9748943
926500	-48.8873	-47.2778	-1.60944	4.94005	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.958989
926600	-46.7498	-45.1404	-1.60944	4.966076	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9874513
926700	-45.7819	-44.1725	-1.60944	4.994804	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9990276
926800	-47.7545	-46.1451	-1.60944	4.879451	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9848007
926900	-47.711	-46.1015	-1.60944	4.898536	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9825333
927000	-47.3902	-45.7807	-1.60944	4.913274	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9852398
927100	-47.3773	-45.7679	-1.60944	4.921468	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9842031
927200	-47.497	-45.8875	-1.60944	4.893828	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9865507
927300	-47.8253	-46.2158	-1.60944	4.837938	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.990266
927400	-47.9911	-46.3816	-1.60944	4.928327	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9738224
927500	-49.1907	-47.5813	-1.60944	4.696428	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.99339
927600	-46.2966	-44.6872	-1.60944	4.999984	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9898393
927700	-47.5866	-45.9771	-1.60944	4.827347	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9956854
927800	-47.9212	-46.3118	-1.60944	4.851425	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9866407
927900	-47.9621	-46.3527	-1.60944	4.944211	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9719326
928000	-45.9884	-44.3789	-1.60944	4.997739	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.995188
928100	-48.5652	-46.9557	-1.60944	4.878623	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9727494
928200	-48.5825	-46.9731	-1.60944	4.765459	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9906418
928300	-48.2195	-46.6101	-1.60944	4.761389	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9968513
928400	-47.4198	-45.8104	-1.60944	4.839568	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9963174
928500	-47.2495	-45.6401	-1.60944	4.927251	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9853232
928600	-47.1217	-45.5122	-1.60944	4.856741	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982719
928700	-47.1161	-45.5067	-1.60944	4.893372	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.992582
928800	-47.1949	-45.5854	-1.60944	4.851717	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979145
928900	-46.822	-45.2126	-1.60944	4.905547	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.995379
929000	-47.3764	-45.767	-1.60944	4.881717	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9903024
929100	-45.7454	-44.136	-1.60944	4.995906	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994768
929200	-46.4188	-44.8094	-1.60944	4.973451	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9916788
929300	-47.2286	-45.6192	-1.60944	4.994028	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9759674
929400	-46.5485	-44.9391	-1.60944	4.946134	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9936134
929500	-46.9985	-45.3891	-1.60944	4.901544	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9931815
929600	-46.9977	-45.3883	-1.60944	4.962848	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9840075
929700	-48.2641	-46.6547	-1.60944	4.930275	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9694689
929800	-47.1444	-45.535	-1.60944	4.873837	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9951912
929900	-46.5525	-44.943	-1.60944	4.956733	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9919759
930000	-46.506	-44.8965	-1.60944	4.912982	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9993332
930100	-46.9052	-45.2958	-1.60944	4.908421	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.993607
930200	-46.6098	-45.0003	-1.60944	4.905514	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9988032
930300	-47.5463	-45.9369	-1.60944	4.819249	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9976402
930400	-50.6266	-49.0172	-1.60944	4.576309	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994152
930500	-45.846	-44.2366	-1.60944	4.998571	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9974202
930600	-45.9239	-44.3145	-1.60944	4.979744	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9988565
930700	-47.7705	-46.1611	-1.60944	4.949084	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9741074
930800	-47.7837	-46.1743	-1.60944	4.91435	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9790322
930900	-47.6035	-45.9941	-1.60944	4.996442	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9699125
931000	-46.5004	-44.8909	-1.60944	4.946833	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994286
931100	-45.7914	-44.182	-1.60944	4.992371	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9992211
931200	-46.52	-44.9106	-1.60944	4.986566	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9881565
931300	-46.2894	-44.68	-1.60944	4.97501	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9935482
931400	-48.9939	-47.3844	-1.60944	4.725428	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9912855
931500	-47.608	-45.9986	-1.60944	4.870879	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9883941
931600	-46.7245	-45.115	-1.60944	4.935353	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9924011
931700	-46.7476	-45.1381	-1.60944	4.95674	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9888531
931800	-48.5832	-46.9737	-1.60944	4.755847	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9922535
931900	-46.1788	-44.5694	-1.60944	4.999993	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9917494
932000	-48.2109	-46.6015	-1.60944	4.994009	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9612138
932100	-46.62	-45.0106	-1.60944	4.899088	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9996365
932200	-48.236	-46.6266	-1.60944	4.779364	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9935681
932300	-47.6409	-46.0315	-1.60944	4.979517	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9717137
932400	-47.7983	-46.1889	-1.60944	4.851688	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9884851
932500	-47.3718	-45.7624	-1.60944	4.92851	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9832344
932600	-50.8025	-49.193	-1.60944	4.753416	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.960898
932700	-46.7386	-45.1292	-1.60944	4.963106	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9880621
932800	-47.2613	-45.6518	-1.60944	4.852304	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9967673
932900	-46.0173	-44.4079	-1.60944	4.980002	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9972753
933000	-47.0955	-45.4861	-1.60944	4.901182	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9917007
933100	-49.0627	-47.4533	-1.60944	4.694105	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9957047
933200	-48.4562	-46.8468	-1.60944	4.893183	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9721444
933300	-46.9682	-45.3588	-1.60944	4.941895	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9875504
933400	-47.0019	-45.3925	-1.60944	4.910539	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9917449
933500	-46.6014	-44.992	-1.60944	4.989045	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9865017
933600	-46.7549	-45.1454	-1.60944	4.932688	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9923154
933700	-47.6973	-46.0879	-1.60944	4.835998	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9925571
933800	-47.4486	-45.8392	-1.60944	4.996423	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9722638
933900	-46.3972	-44.7877	-1.60944	4.962129	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9936873
934000	-47.4681	-45.8587	-1.60944	4.976796	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9747244
934100	-46.5477	-44.9382	-1.60944	4.907368	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9995234
934200	-47.0028	-45.3934	-1.60944	4.926277	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9893408
934300	-45.8166	-44.2072	-1.60944	4.991604	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9989133
934400	-45.9778	-44.3683	-1.60944	4.974222	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9987748
934500	-48.301	-46.6916	-1.60944	4.987969	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9607271
934600	-47.2979	-45.6884	-1.60944	4.984991	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9761725
934700	-46.3102	-44.7008	-1.60944	4.933652	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9993642
934800	-47.2256	-45.6161	-1.60944	4.914957	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.98755
934900	-47.4606	-45.8511	-1.60944	4.956757	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.977713
935000	-46.8978	-45.2884	-1.60944	4.89398	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9959582
935100	-49.0078	-47.3984	-1.60944	4.825145	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9745943
935200	-49.4219	-47.8125	-1.60944	4.767833	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9778638
935300	-47.42	-45.8106	-1.60944	4.900494	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9867219
935400	-47.8723	-46.2629	-1.60944	4.820962	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9922863
935500	-46.873	-45.2636	-1.60944	4.932075	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9905251
935600	-47.0334	-45.4239	-1.60944	4.932492	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9879251
935700	-46.855	-45.2456	-1.60944	4.888528	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9974954
935800	-49.3955	-47.7861	-1.60944	4.651726	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982866
935900	-46.7377	-45.1283	-1.60944	4.965268	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9877612
936000	-47.1429	-45.5334	-1.60944	4.964198	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.981543
936100	-46.3991	-44.7896	-1.60944	4.936226	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9975231
936200	-47.1541	-45.5447	-1.60944	4.921724	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.987646
936300	-47.8495	-46.2401	-1.60944	4.812998	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9939398
936400	-47.6071	-45.9977	-1.60944	4.886947	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9859083
936500	-47.4417	-45.8323	-1.60944	4.961142	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.977368
936600	-46.7926	-45.1831	-1.60944	4.905176	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9959082
936700	-46.2935	-44.6841	-1.60944	4.980741	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9926487
936800	-47.5925	-45.9831	-1.60944	4.833351	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9946173
936900	-47.9973	-46.3878	-1.60944	4.874504	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9818664
937000	-46.9141	-45.3046	-1.60944	4.984651	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9821828
937100	-45.805	-44.1955	-1.60944	4.997763	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.998218
937200	-47.3571	-45.7477	-1.60944	4.879779	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9909073
937300	-46.8213	-45.2119	-1.60944	4.904761	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9955109
937400	-47.0733	-45.4639	-1.60944	4.926447	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9882038
937500	-48.6808	-47.0714	-1.60944	4.889302	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9694332
937600	-46.6145	-45.005	-1.60944	4.901651	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.999327
937700	-46.4316	-44.8221	-1.60944	4.993316	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9886112
937800	-45.8734	-44.264	-1.60944	4.981701	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994089
937900	-46.6741	-45.0647	-1.60944	4.945881	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9916328
938000	-46.3142	-44.7047	-1.60944	4.971235	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9936976
938100	-46.054	-44.4446	-1.60944	4.993354	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9947382
938200	-46.5919	-44.9825	-1.60944	4.94299	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9933838
938300	-47.0532	-45.4437	-1.60944	4.91293	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9905687
938400	-46.4521	-44.8427	-1.60944	4.969553	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9917095
938500	-48.0311	-46.4216	-1.60944	4.8392	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9869091
938600	-46.6395	-45.03	-1.60944	4.95616	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9906643
938700	-46.0951	-44.4856	-1.60944	4.960496	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9988654
938800	-48.0186	-46.4091	-1.60944	4.821978	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9898732
938900	-47.19	-45.5806	-1.60944	4.96874	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.980155
939000	-47.7116	-46.1022	-1.60944	4.802789	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9977682
939100	-50.7522	-49.1427	-1.60944	4.985786	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.927284
939200	-48.0559	-46.4465	-1.60944	4.953352	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9692128
939300	-46.5737	-44.9642	-1.60944	4.937071	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9945656
939400	-48.033	-46.4235	-1.60944	4.976023	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.966334
939500	-46.624	-45.0146	-1.60944	4.947095	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9922553
939600	-46.9067	-45.2972	-1.60944	4.974913	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9836925
939700	-48.724	-47.1145	-1.60944	4.897938	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9675073
939800	-48.1603	-46.5509	-1.60944	4.834234	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9857384
939900	-46.4713	-44.8619	-1.60944	4.95852	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9930206
940000	-49.1232	-47.5137	-1.60944	4.998863	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9474954
940100	-48.8931	-47.2837	-1.60944	4.802236	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.979947
940200	-46.2508	-44.6413	-1.60944	4.938016	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9996771
940300	-48.4758	-46.8664	-1.60944	4.895388	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9715235
940400	-47.7354	-46.1259	-1.60944	4.818142	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9948679
940500	-47.0173	-45.4079	-1.60944	4.950971	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9854357
940600	-46.1643	-44.5548	-1.60944	4.978058	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9951452
940700	-47.4021	-45.7927	-1.60944	4.838943	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9966975
940800	-48.3491	-46.7397	-1.60944	4.899889	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9727179
940900	-46.7433	-45.1338	-1.60944	4.950019	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9899135
941000	-48.2237	-46.6142	-1.60944	4.781121	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9934632
941100	-50.6011	-48.9916	-1.60944	4.967313	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9317214
941200	-45.9461	-44.3367	-1.60944	4.984247	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9978328
941300	-49.0829	-47.4735	-1.60944	4.998624	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9480918
941400	-47.5126	-45.9032	-1.60944	4.87502	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9892253
941500	-45.7862	-44.1768	-1.60944	4.98906	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9997882
941600	-46.5135	-44.904	-1.60944	4.938744	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9952865
941700	-51.597	-49.9876	-1.60944	4.90026	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9281365
941800	-46.6071	-44.9977	-1.60944	4.941326	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9933886
941900	-48.7222	-47.1127	-1.60944	4.938518	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9615814
942000	-46.6633	-45.0539	-1.60944	4.951383	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9909883
942100	-46.4188	-44.8093	-1.60944	4.929563	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982129
