Iteration	Posterior	Likelihood	Prior	m	obs[1]	obs[2]	obs[3]	obs[4]	obs[5]	obs[6]	obs[7]	obs[8]	obs[9]	obs[10]	sd
438100	-27.6652	-23.7532	-3.91202	5.410515	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.182069
438200	-28.0869	-24.1749	-3.91202	5.029963	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.228627
438300	-29.5559	-25.6439	-3.91202	4.933096	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.861088
438400	-29.8658	-25.9538	-3.91202	5.597851	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.628459
438500	-30.0773	-26.1653	-3.91202	5.403096	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.634486
438600	-29.2302	-25.3182	-3.91202	5.330674	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.766942
438700	-27.9648	-24.0528	-3.91202	5.601134	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.982227
438800	-27.3592	-23.4472	-3.91202	5.518791	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.431224
438900	-27.2572	-23.3451	-3.91202	5.79224	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.492742
439000	-27.6736	-23.7616	-3.91202	5.722117	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.103158
439100	-27.5452	-23.6332	-3.91202	5.466554	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.896296
439200	-27.5658	-23.6538	-3.91202	5.765914	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.0085
439300	-27.4159	-23.5038	-3.91202	5.878058	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.852569
439400	-27.6559	-23.7439	-3.91202	6.201799	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.038636
439500	-27.5925	-23.6804	-3.91202	6.24108	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.9571
439600	-27.7857	-23.8737	-3.91202	6.396906	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.076074
439700	-27.9771	-24.0651	-3.91202	6.645484	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.095603
439800	-27.9562	-24.0442	-3.91202	6.686208	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.031248
439900	-27.8315	-23.9195	-3.91202	6.727793	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.720794
440000	-28.1796	-24.2676	-3.91202	6.712469	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.245739
440100	-28.1933	-24.2813	-3.91202	6.686556	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.277777
440200	-28.1411	-24.229	-3.91202	6.770504	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.155819
440300	-27.7069	-23.7949	-3.91202	6.481384	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.927929
440400	-27.8888	-23.9768	-3.91202	6.703199	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.916088
440500	-27.7302	-23.8182	-3.91202	6.578474	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.848088
440600	-27.7646	-23.8526	-3.91202	6.659859	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.752875
440700	-28.2162	-24.3042	-3.91202	6.74362	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.256284
440800	-27.6838	-23.7718	-3.91202	6.106654	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.092733
440900	-27.9266	-24.0145	-3.91202	5.334133	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.211813
441000	-28.0138	-24.1018	-3.91202	5.847754	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.383104
441100	-28.508	-24.596	-3.91202	6.002471	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.72591
441200	-27.9567	-24.0447	-3.91202	5.972055	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.336034
441300	-27.8834	-23.9714	-3.91202	6.69413	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.921676
441400	-28.1291	-24.2171	-3.91202	6.943373	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.825247
441500	-28.2751	-24.3631	-3.91202	7.000744	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.525099
441600	-28.179	-24.267	-3.91202	6.959081	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.911263
441700	-28.0672	-24.1552	-3.91202	6.873583	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.900443
441800	-27.456	-23.544	-3.91202	6.284998	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.742459
441900	-27.6223	-23.7102	-3.91202	5.75492	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.060629
442000	-27.7027	-23.7907	-3.91202	5.835908	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.136722
442100	-27.7521	-23.8401	-3.91202	5.610325	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.152366
442200	-27.4916	-23.5796	-3.91202	5.56783	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.881722
442300	-27.6659	-23.7539	-3.91202	5.127704	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.60062
442400	-27.626	-23.714	-3.91202	5.347807	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.917355
442500	-27.6377	-23.7257	-3.91202	5.58246	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.041846
442600	-27.623	-23.711	-3.91202	5.928393	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.064389
442700	-27.3096	-23.3975	-3.91202	6.030776	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.653642
442800	-27.3505	-23.4385	-3.91202	6.081003	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.327443
442900	-27.5443	-23.6323	-3.91202	6.420939	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.397398
443000	-27.2652	-23.3532	-3.91202	5.744631	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.473833
443100	-27.3875	-23.4755	-3.91202	5.727371	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.249981
443200	-27.8412	-23.9292	-3.91202	5.737358	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.245205
443300	-27.4926	-23.5806	-3.91202	6.042874	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.918534
443400	-27.7573	-23.8453	-3.91202	5.817543	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.182229
443500	-27.8227	-23.9107	-3.91202	5.938814	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.233778
443600	-28.1524	-24.2404	-3.91202	5.823228	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.483815
443700	-28.5935	-24.6815	-3.91202	5.74791	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.785465
443800	-28.7602	-24.8482	-3.91202	5.71938	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.894977
443900	-28.9847	-25.0727	-3.91202	6.168332	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.027619
444000	-29.0336	-25.1216	-3.91202	6.459638	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.005444
444100	-29.3379	-25.4259	-3.91202	6.944298	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.042515
444200	-28.7936	-24.8816	-3.91202	6.855046	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.675997
444300	-29.2383	-25.3262	-3.91202	6.984327	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.947015
444400	-29.2109	-25.2988	-3.91202	6.743282	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.03824
444500	-29.5387	-25.6266	-3.91202	6.423026	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.352567
444600	-29.4647	-25.5527	-3.91202	6.450424	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.297654
444700	-28.7615	-24.8495	-3.91202	6.298644	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.857316
444800	-28.7599	-24.8478	-3.91202	5.893572	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.898824
444900	-28.4473	-24.5353	-3.91202	5.79693	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.688683
445000	-28.4842	-24.5722	-3.91202	5.425442	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.666981
445100	-27.9474	-24.0354	-3.91202	5.683342	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.322467
445200	-28.2843	-24.3723	-3.91202	5.812604	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.576827
445300	-28.7613	-24.8492	-3.91202	6.451299	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.820479
445400	-28.168	-24.256	-3.91202	6.077006	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.481441
445500	-28.3582	-24.4461	-3.91202	6.240317	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.589776
445600	-27.9816	-24.0696	-3.91202	6.224736	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.313118
445700	-27.359	-23.447	-3.91202	6.130004	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.695437
445800	-27.5196	-23.6076	-3.91202	6.280356	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.846335
445900	-28.0748	-24.1628	-3.91202	6.83164	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.414403
446000	-28.1384	-24.2263	-3.91202	6.87196	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.419455
446100	-28.5997	-24.6877	-3.91202	7.187874	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.565874
446200	-27.9416	-24.0295	-3.91202	6.815908	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.618331
446300	-28.2181	-24.306	-3.91202	6.899445	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.094444
446400	-28.6968	-24.7848	-3.91202	7.273347	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.094136
446500	-29.3388	-25.4267	-3.91202	7.568167	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.673723
446600	-29.6968	-25.7848	-3.91202	7.626525	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.527769
446700	-29.8959	-25.9838	-3.91202	7.557473	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.351758
446800	-30.0074	-26.0954	-3.91202	7.73733	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.530356
446900	-30.2017	-26.2897	-3.91202	7.693338	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.39483
447000	-29.187	-25.275	-3.91202	7.557469	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.850649
447100	-28.9286	-25.0166	-3.91202	7.395221	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.698798
447200	-28.7202	-24.8082	-3.91202	7.318134	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.88826
447300	-28.9348	-25.0228	-3.91202	7.31142	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.384047
447400	-29.3261	-25.4141	-3.91202	6.970291	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.020689
447500	-28.9857	-25.0736	-3.91202	6.999806	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.73978
447600	-29.1793	-25.2673	-3.91202	7.418282	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.516187
447700	-29.0062	-25.0942	-3.91202	7.387185	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.346578
447800	-29.0143	-25.1023	-3.91202	7.396713	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.339417
447900	-28.6411	-24.729	-3.91202	7.2529	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.032757
448000	-28.8005	-24.8885	-3.91202	7.358945	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.000335
448100	-28.6915	-24.7795	-3.91202	7.279258	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.702695
448200	-29.6434	-25.7314	-3.91202	7.611509	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.534535
448300	-29.6675	-25.7555	-3.91202	7.640844	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.566859
448400	-29.2522	-25.3402	-3.91202	7.601095	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.91936
448500	-28.6048	-24.6928	-3.91202	7.191969	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.138078
448600	-29.0382	-25.1262	-3.91202	7.489861	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.081674
448700	-28.5268	-24.6148	-3.91202	7.204359	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.86396
448800	-28.0728	-24.1608	-3.91202	6.910516	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.76898
448900	-28.0897	-24.1777	-3.91202	6.74853	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.121284
449000	-27.674	-23.762	-3.91202	6.143054	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.074496
449100	-27.7151	-23.803	-3.91202	5.825456	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.147001
449200	-27.9319	-24.0199	-3.91202	5.619644	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.301072
449300	-28.694	-24.782	-3.91202	5.581348	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.837924
449400	-29.0033	-25.0913	-3.91202	5.467514	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.027922
449500	-29.4784	-25.5664	-3.91202	5.686355	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.362636
449600	-28.8091	-24.8971	-3.91202	5.774444	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.929999
449700	-29.5278	-25.6157	-3.91202	6.41729	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.346442
449800	-29.0014	-25.0893	-3.91202	6.619696	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.935482
449900	-29.2898	-25.3777	-3.91202	6.615353	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.137019
450000	-29.0558	-25.1438	-3.91202	6.340248	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.047266
450100	-28.9152	-25.0032	-3.91202	6.542597	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.900525
450200	-28.8721	-24.9601	-3.91202	6.619514	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.844091
450300	-28.3217	-24.4097	-3.91202	6.222541	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.567481
450400	-28.3687	-24.4567	-3.91202	6.288026	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.586615
450500	-28.9813	-25.0693	-3.91202	6.391759	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.986285
450600	-29.0919	-25.1799	-3.91202	6.789591	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.933938
450700	-28.9984	-25.0864	-3.91202	6.371694	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.002284
450800	-29.2263	-25.3143	-3.91202	6.041432	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.198059
450900	-29.6479	-25.7359	-3.91202	6.109637	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.467673
451000	-29.3614	-25.4493	-3.91202	5.502523	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.269066
451100	-29.5461	-25.6341	-3.91202	4.774525	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	4.194342
451200	-29.347	-25.435	-3.91202	4.335085	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.734489
451300	-29.7156	-25.8036	-3.91202	3.89372	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.417746
451400	-29.3667	-25.4546	-3.91202	4.145763	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.489786
451500	-29.2395	-25.3275	-3.91202	4.170137	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.34589
451600	-28.8119	-24.8999	-3.91202	4.442507	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.279807
451700	-29.0867	-25.1747	-3.91202	4.292275	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.600357
451800	-29.2895	-25.3774	-3.91202	4.132047	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.784226
451900	-29.1508	-25.2387	-3.91202	4.281137	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.568276
452000	-29.9598	-26.0477	-3.91202	4.172457	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.318692
452100	-29.2578	-25.3457	-3.91202	4.285227	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.487341
452200	-30.7688	-26.8568	-3.91202	4.124779	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.147823
452300	-29.2188	-25.3068	-3.91202	4.444687	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.299792
452400	-28.4858	-24.5738	-3.91202	4.610304	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.517872
452500	-28.4321	-24.5201	-3.91202	4.5848	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.934789
452600	-28.6879	-24.7759	-3.91202	4.580156	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.402356
452700	-29.8059	-25.8938	-3.91202	4.436284	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.120674
452800	-29.4908	-25.5788	-3.91202	4.307162	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.343533
452900	-28.8782	-24.9661	-3.91202	4.45226	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.470427
453000	-29.0651	-25.153	-3.91202	4.363616	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.486095
453100	-29.1093	-25.1973	-3.91202	4.539674	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.243249
453200	-30.2421	-26.3301	-3.91202	4.351002	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.084744
453300	-30.2044	-26.2924	-3.91202	4.169257	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.246907
453400	-30.4005	-26.4885	-3.91202	4.174771	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.190527
453500	-33.3828	-29.4707	-3.91202	4.080185	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.810442
453600	-30.9754	-27.0634	-3.91202	4.109169	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.117699
453700	-31.1754	-27.2634	-3.91202	4.067335	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.111117
453800	-32.3426	-28.4306	-3.91202	3.756718	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.140913
453900	-31.4871	-27.5751	-3.91202	3.623084	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.43293
454000	-30.0896	-26.1775	-3.91202	3.784475	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.827708
454100	-30.9174	-27.0054	-3.91202	3.544297	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.73417
454200	-30.1904	-26.2784	-3.91202	3.66695	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.049154
454300	-29.6355	-25.7235	-3.91202	3.920801	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.318785
454400	-30.343	-26.431	-3.91202	3.607295	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.035411
454500	-31.2214	-27.3094	-3.91202	3.179137	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.2761
454600	-30.036	-26.1239	-3.91202	3.740865	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.018071
454700	-30.2822	-26.3702	-3.91202	3.656425	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.961173
454800	-29.0839	-25.1719	-3.91202	4.201408	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.943297
454900	-30.264	-26.352	-3.91202	4.139644	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.25813
455000	-28.9857	-25.0736	-3.91202	4.41616	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.455101
455100	-29.7793	-25.8673	-3.91202	4.426433	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.135494
455200	-28.931	-25.019	-3.91202	4.673442	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.182253
455300	-29.9307	-26.0186	-3.91202	4.153743	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.348972
455400	-28.9512	-25.0392	-3.91202	4.472977	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.393405
455500	-28.353	-24.441	-3.91202	4.641432	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.629433
455600	-28.1055	-24.1935	-3.91202	4.865046	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.423283
455700	-27.8541	-23.9421	-3.91202	5.426419	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.078116
455800	-28.0146	-24.1025	-3.91202	5.795848	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.941285
455900	-30.0886	-26.1766	-3.91202	5.8914	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.588511
456000	-28.0768	-24.1647	-3.91202	5.996509	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	1.928889
456100	-28.0832	-24.1711	-3.91202	5.378473	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.011567
456200	-27.7697	-23.8577	-3.91202	5.147913	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.331073
456300	-27.7043	-23.7923	-3.91202	5.100874	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.690496
456400	-28.0635	-24.1515	-3.91202	5.449844	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.364779
456500	-28.5563	-24.6443	-3.91202	4.82093	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.448064
456600	-28.1188	-24.2067	-3.91202	4.959372	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.141297
456700	-28.125	-24.213	-3.91202	4.810105	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	2.928757
456800	-28.8512	-24.9392	-3.91202	4.387918	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.225974
456900	-28.8522	-24.9401	-3.91202	4.640962	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.565903
457000	-29.0108	-25.0987	-3.91202	4.568799	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.646238
457100	-28.839	-24.9269	-3.91202	4.822718	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.686885
457200	-29.0075	-25.0955	-3.91202	4.475788	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.552161
457300	-28.9337	-25.0217	-3.91202	4.469303	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.46779
457400	-29.4487	-25.5366	-3.91202	4.232897	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.720156
457500	-28.8783	-24.9663	-3.91202	4.369881	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.228429
457600	-28.6597	-24.7477	-3.91202	4.812424	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.532239
457700	-29.285	-25.373	-3.91202	4.60238	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.903032
457800	-29.615	-25.703	-3.91202	4.320592	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.966231
457900	-29.4677	-25.5557	-3.91202	4.396758	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.902253
458000	-29.1268	-25.2148	-3.91202	4.611602	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.780387
458100	-29.5477	-25.6356	-3.91202	4.415692	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.985423
458200	-28.8649	-24.9529	-3.91202	4.468455	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.389244
458300	-29.1526	-25.2406	-3.91202	4.365085	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.572323
458400	-29.1924	-25.2803	-3.91202	4.221629	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.392172
458500	-29.1422	-25.2302	-3.91202	4.242373	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.360683
458600	-29.024	-25.112	-3.91202	4.267843	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.217756
458700	-29.0537	-25.1416	-3.91202	4.413888	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.527623
458800	-29.1855	-25.2735	-3.91202	4.39396	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.639785
458900	-29.2481	-25.3361	-3.91202	4.288397	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.576132
459000	-28.8057	-24.8937	-3.91202	4.679081	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.556541
459100	-28.853	-24.941	-3.91202	4.783505	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.673585
459200	-28.826	-24.914	-3.91202	4.687173	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.581187
459300	-28.688	-24.7759	-3.91202	4.758068	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.515856
459400	-28.9415	-25.0295	-3.91202	4.416574	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.40459
459500	-28.525	-24.613	-3.91202	4.964982	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.519305
459600	-29.0686	-25.1566	-3.91202	4.555222	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.686217
459700	-29.0625	-25.1505	-3.91202	4.682374	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.776974
459800	-28.9249	-25.0129	-3.91202	4.516703	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.51408
459900	-28.9091	-24.997	-3.91202	4.321851	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.147365
460000	-30.3556	-26.4436	-3.91202	3.579656	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.117039
460100	-30.2915	-26.3795	-3.91202	3.576692	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	3.367988
