Iteration	Posterior	Likelihood	Prior	m	obsNodes[1]	obsNodes[2]	obsNodes[3]	obsNodes[4]	obsNodes[5]	obsNodes[6]	obsNodes[7]	obsNodes[8]	obsNodes[9]	obsNodes[10]	sd	z
472000	-48.7096	-22.4687	-26.2409	13.05397	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.779085	12.27406
473000	-48.7252	-22.4801	-26.2452	13.08362	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.748521	12.27406
474000	-48.8094	-22.5207	-26.2887	13.10421	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.750634	12.27406
475000	-49.0534	-22.6252	-26.4282	13.07093	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.868164	12.27406
476000	-49.0487	-22.6184	-26.4303	13.02967	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.90791	12.27406
477000	-49.2827	-22.7245	-26.5583	13.02766	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.977402	12.27406
478000	-49.8125	-22.9699	-26.8426	13.06874	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.092575	12.27406
479000	-50.5238	-23.3064	-27.2173	13.20222	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.182485	12.27406
480000	-50.4813	-23.284	-27.1973	13.1657	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.202037	12.27406
481000	-50.2309	-23.162	-27.069	13.07103	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.20716	12.27406
482000	-50.6684	-23.3797	-27.2887	13.28291	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.148665	12.27406
483000	-50.4724	-23.2907	-27.1817	13.28327	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.085888	12.27406
484000	-50.0758	-23.0968	-26.9789	13.14568	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.101611	12.27406
485000	-49.6117	-22.8756	-26.7361	13.03975	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.060068	12.27406
486000	-50.028	-23.0726	-26.9554	13.1184	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.111901	12.27406
487000	-49.7081	-22.9244	-26.7837	13.0938	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.041124	12.27406
488000	-49.6957	-22.9233	-26.7724	13.13912	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.994445	12.27406
489000	-50.2397	-23.1723	-27.0674	13.15214	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.143741	12.27406
490000	-50.488	-23.2825	-27.2055	13.10338	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.25371	12.27406
491000	-50.04	-23.0782	-26.9618	13.11897	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.114863	12.27406
492000	-49.6595	-22.9068	-26.7527	13.13894	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.983591	12.27406
493000	-49.2777	-22.7246	-26.5532	13.05163	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.954342	12.27406
494000	-49.1745	-22.6759	-26.4986	13.03388	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.940692	12.27406
495000	-49.1402	-22.6691	-26.4712	13.10915	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.853632	12.27406
496000	-50.0239	-23.0879	-26.936	13.27793	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.942396	12.27406
497000	-49.5851	-22.872	-26.7131	13.12856	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.971435	12.27406
498000	-49.124	-22.6539	-26.4702	13.04204	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.918306	12.27406
499000	-49.1557	-22.6696	-26.4861	13.05491	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.915299	12.27406
500000	-49.296	-22.7314	-26.5645	13.0374	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.972574	12.27406
501000	-48.6576	-22.4545	-26.203	13.1095	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.690026	12.27406
502000	-48.9504	-22.5951	-26.3553	13.17311	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.70259	12.27406
503000	-48.5926	-22.4252	-26.1674	13.10517	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.672673	12.27406
504000	-48.9113	-22.5633	-26.348	13.08545	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.807431	12.27406
505000	-47.9866	-22.1461	-25.8405	13.03072	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.560174	12.27406
506000	-48.3429	-22.313	-26.0299	13.08829	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.604729	12.27406
507000	-48.4489	-22.3667	-26.0822	13.12247	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.588523	12.27406
508000	-48.0769	-22.1933	-25.8836	13.06558	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.537048	12.27406
509000	-48.4378	-22.3762	-26.0615	13.16819	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.483805	12.27406
510000	-48.8116	-22.5758	-26.2358	13.26732	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.366132	12.27406
511000	-49.2028	-22.7735	-26.4293	13.33551	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.316904	12.27406
512000	-49.2151	-22.7909	-26.4242	13.33499	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.251453	12.27406
513000	-49.2846	-22.8303	-26.4543	13.34216	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.220376	12.27406
514000	-49.788	-23.0888	-26.6992	13.39665	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.143676	12.27406
515000	-48.4438	-22.4375	-26.0063	13.20966	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.144613	12.27406
516000	-47.3063	-21.8826	-25.4237	13.02952	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.157839	12.27406
517000	-47.6385	-22.0567	-25.5819	13.0832	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.095856	12.27406
518000	-47.5028	-21.9821	-25.5207	13.06308	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.137695	12.27406
519000	-47.4684	-21.9817	-25.4866	13.05378	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.059596	12.27406
520000	-47.549	-22.0238	-25.5252	13.06441	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.04656	12.27406
521000	-47.5017	-21.9919	-25.5098	13.06137	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.087737	12.27406
522000	-48.2813	-22.3395	-25.9418	13.188	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.245009	12.27406
523000	-48.1552	-22.2894	-25.8658	13.1683	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.185874	12.27406
524000	-47.4051	-21.9051	-25.5	13.024	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.295273	12.27406
525000	-47.8304	-22.0745	-25.7559	13.01236	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.529562	12.27406
526000	-48.0411	-22.2023	-25.8388	13.12767	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.364452	12.27406
527000	-48.5047	-22.4238	-26.081	13.20925	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.386196	12.27406
528000	-48.0338	-22.211	-25.8228	13.14116	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.292314	12.27406
529000	-48.8273	-22.5939	-26.2334	13.27519	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.303538	12.27406
530000	-49.1943	-22.7706	-26.4237	13.33416	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.309695	12.27406
531000	-49.9834	-23.1601	-26.8234	13.44914	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.266438	12.27406
532000	-50.525	-23.4109	-27.1141	13.53586	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.329824	12.27406
533000	-50.7019	-23.5012	-27.2007	13.55605	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.30198	12.27406
534000	-50.6929	-23.4889	-27.204	13.56265	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.34885	12.27406
535000	-51.3627	-23.8051	-27.5576	13.66501	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.394119	12.27406
536000	-51.3525	-23.7921	-27.5604	13.67102	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.44615	12.27406
537000	-51.1727	-23.7294	-27.4433	13.61902	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.297848	12.27406
538000	-50.6251	-23.4757	-27.1494	13.53117	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.236766	12.27406
539000	-49.8349	-23.0484	-26.7865	13.42548	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.515771	12.27406
540000	-50.0194	-23.126	-26.8934	13.44245	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.600406	12.27406
541000	-49.3456	-22.8114	-26.5342	13.33574	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.517254	12.27406
542000	-49.5328	-22.9066	-26.6262	13.3766	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.485428	12.27406
543000	-49.8305	-23.0298	-26.8007	13.39559	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.637495	12.27406
544000	-49.1183	-22.7028	-26.4155	13.29532	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.506767	12.27406
545000	-49.8934	-23.0436	-26.8497	13.35365	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.771858	12.27406
546000	-50.0061	-23.0964	-26.9097	13.37113	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.787582	12.27406
547000	-50.0288	-23.1002	-26.9286	13.34159	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.850756	12.27406
548000	-50.2768	-23.2463	-27.0305	13.48333	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.632507	12.27406
549000	-50.1245	-23.1955	-26.9291	13.48038	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.468194	12.27406
550000	-49.7808	-23.0483	-26.7325	13.42668	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.34631	12.27406
551000	-50.2315	-23.262	-26.9695	13.49705	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.372496	12.27406
552000	-50.9907	-23.6404	-27.3502	13.59593	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.303719	12.27406
553000	-52.0533	-24.1515	-27.9018	13.73846	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.315413	12.27406
554000	-51.9537	-24.1046	-27.8491	13.72366	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.308522	12.27406
555000	-52.2858	-24.2856	-28.0002	13.72176	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.195854	12.27406
556000	-50.6953	-23.516	-27.1792	13.53102	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.202735	12.27406
557000	-52.0622	-24.2031	-27.8592	13.63739	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.07351	12.27406
558000	-51.0187	-23.7027	-27.316	13.51378	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.05615	12.27406
559000	-49.6322	-23.0057	-26.6265	13.38499	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.182547	12.27406
560000	-50.589	-23.4538	-27.1351	13.5321	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.261063	12.27406
561000	-49.5815	-22.9709	-26.6105	13.38729	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.236805	12.27406
562000	-49.3996	-22.86	-26.5396	13.36604	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.369718	12.27406
563000	-49.5415	-22.9041	-26.6374	13.36881	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.532498	12.27406
564000	-49.0285	-22.6653	-26.3632	13.28859	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.465873	12.27406
565000	-48.2069	-22.2889	-25.918	13.16631	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.327838	12.27406
566000	-48.3337	-22.3409	-25.9928	13.17771	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.385487	12.27406
567000	-48.1416	-22.2775	-25.8641	13.16613	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.213616	12.27406
568000	-47.9909	-22.2121	-25.7788	13.14198	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.173447	12.27406
569000	-47.534	-22.0049	-25.5291	13.06721	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.100664	12.27406
570000	-47.5165	-21.9883	-25.5282	13.06531	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.140233	12.27406
571000	-47.3446	-21.8972	-25.4474	13.03442	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.178419	12.27406
572000	-47.3584	-21.8834	-25.4751	13.01648	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.289683	12.27406
573000	-47.6203	-22.0137	-25.6065	13.07002	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.272184	12.27406
574000	-47.4134	-21.942	-25.4714	13.04852	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.121533	12.27406
575000	-47.3679	-21.9163	-25.4516	13.04082	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.13893	12.27406
576000	-47.4172	-21.9639	-25.4533	13.04208	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.02768	12.27406
577000	-47.5599	-22.0383	-25.5216	13.05927	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.005619	12.27406
578000	-47.1894	-21.8213	-25.3681	13.00694	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.180708	12.27406
579000	-47.941	-22.1773	-25.7637	13.13217	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.229309	12.27406
580000	-47.3164	-21.8687	-25.4477	13.01655	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.257544	12.27406
581000	-47.7881	-22.0905	-25.6976	13.0955	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.299146	12.27406
582000	-47.5165	-21.9481	-25.5684	13.0251	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.360977	12.27406
583000	-47.7095	-22.0441	-25.6653	13.06839	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.34721	12.27406
584000	-47.5067	-21.9502	-25.5565	13.03669	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.320149	12.27406
585000	-47.5342	-21.9806	-25.5536	13.06234	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.224556	12.27406
586000	-47.6019	-22.0236	-25.5783	13.07862	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.17127	12.27406
587000	-47.2725	-21.8794	-25.3931	13.02526	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.09291	12.27406
588000	-47.554	-22.0056	-25.5484	13.07139	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.144665	12.27406
589000	-48.4012	-22.4112	-25.99	13.20591	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.172932	12.27406
590000	-48.3336	-22.3998	-25.9338	13.18182	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.068875	12.27406
591000	-47.9468	-22.1946	-25.7522	13.13449	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.153512	12.27406
592000	-47.412	-21.9453	-25.4668	13.04794	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.102423	12.27406
593000	-47.9966	-22.2398	-25.7568	13.13088	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.052585	12.27406
594000	-47.1576	-21.8385	-25.3191	13.00232	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.024177	12.27406
595000	-47.5094	-21.9935	-25.5159	13.06317	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.097788	12.27406
596000	-49.091	-22.7572	-26.3338	13.2964	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.115126	12.27406
597000	-49.2732	-22.8012	-26.472	13.34598	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.355186	12.27406
598000	-49.1234	-22.7316	-26.3918	13.32224	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.337162	12.27406
599000	-48.3287	-22.3222	-26.0065	13.1426	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.491584	12.27406
600000	-47.7786	-22.0613	-25.7172	13.04365	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.449335	12.27406
601000	-48.8525	-22.5824	-26.2701	13.25945	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.450068	12.27406
602000	-49.0577	-22.6699	-26.3877	13.27631	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.531391	12.27406
603000	-48.603	-22.4517	-26.1512	13.19007	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.515582	12.27406
604000	-49.5291	-22.888	-26.6411	13.34573	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.605974	12.27406
605000	-48.4613	-22.3751	-26.0862	13.13456	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.571144	12.27406
606000	-48.4898	-22.3818	-26.108	13.11186	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.623345	12.27406
607000	-47.8442	-22.0862	-25.7579	13.03505	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.495572	12.27406
608000	-47.5363	-21.9779	-25.5584	13.05968	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.244759	12.27406
609000	-47.6948	-22.0337	-25.6611	13.05918	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.366974	12.27406
610000	-47.6601	-22.0171	-25.6431	13.05257	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.365878	12.27406
611000	-48.3286	-22.3428	-25.9858	13.18261	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.358688	12.27406
612000	-48.223	-22.3036	-25.9193	13.1749	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.287503	12.27406
613000	-47.3443	-21.8809	-25.4634	13.02009	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.265049	12.27406
614000	-47.7758	-22.091	-25.6848	13.09981	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.26247	12.27406
615000	-47.6159	-22.0174	-25.5985	13.07466	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.240185	12.27406
616000	-48.2314	-22.2856	-25.9458	13.14822	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.421262	12.27406
617000	-47.9508	-22.1502	-25.8007	13.09363	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.41639	12.27406
618000	-47.8185	-22.0693	-25.7493	13.01158	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.526203	12.27406
619000	-47.9734	-22.1366	-25.8368	13.01337	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.581847	12.27406
620000	-48.7149	-22.474	-26.2409	13.07397	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.757084	12.27406
621000	-48.1785	-22.2285	-25.95	13.02462	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.639015	12.27406
622000	-48.8688	-22.5519	-26.3168	13.13412	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.730827	12.27406
623000	-48.9041	-22.5609	-26.3432	13.09116	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.798387	12.27406
624000	-48.9181	-22.5804	-26.3378	13.16999	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.695156	12.27406
625000	-48.2644	-22.2654	-25.999	13.01915	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.675504	12.27406
626000	-48.141	-22.2269	-25.9142	13.08909	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.520049	12.27406
627000	-48.1527	-22.224	-25.9286	13.05821	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.579892	12.27406
628000	-48.52	-22.4137	-26.1063	13.17883	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.500336	12.27406
629000	-48.0478	-22.1856	-25.8623	13.08172	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.493207	12.27406
630000	-47.9991	-22.1552	-25.8439	13.04652	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.53893	12.27406
631000	-48.133	-22.2192	-25.9139	13.07319	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.54658	12.27406
632000	-48.2955	-22.291	-26.0045	13.08151	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.597348	12.27406
633000	-48.7496	-22.5024	-26.2471	13.14828	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.664972	12.27406
