Iteration	Posterior	Likelihood	Prior	m	obsNodes[1]	obsNodes[2]	obsNodes[3]	obsNodes[4]	obsNodes[5]	obsNodes[6]	obsNodes[7]	obsNodes[8]	obsNodes[9]	obsNodes[10]	sd	z
313000	-56.5752	-24.8523	-31.7229	14.37451	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.488766	15.91026
314000	-56.5691	-24.8446	-31.7245	14.28708	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.479851	15.91026
315000	-56.6711	-24.9019	-31.7692	14.48028	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.52942	15.91026
316000	-56.9065	-25.0099	-31.8966	14.50778	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.624322	15.91026
317000	-56.5405	-24.841	-31.6995	14.44503	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.474765	15.91026
318000	-56.3091	-24.7319	-31.5773	14.35368	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.368852	15.91026
319000	-56.3733	-24.7565	-31.6169	14.2848	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.392287	15.91026
320000	-56.4936	-24.8139	-31.6797	14.34468	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.451829	15.91026
321000	-56.8837	-24.9996	-31.8841	14.5076	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.615237	15.91026
322000	-56.9041	-25.0212	-31.8829	14.70179	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.600998	15.91026
323000	-56.9925	-25.0656	-31.9269	14.76766	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.623788	15.91026
324000	-56.6322	-24.9005	-31.7317	14.71364	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.483875	15.91026
325000	-56.5864	-24.886	-31.7005	14.78504	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.445581	15.91026
326000	-56.5746	-24.8816	-31.693	14.79543	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.43715	15.91026
327000	-56.5487	-24.8695	-31.6793	14.78656	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.427917	15.91026
328000	-57.0088	-25.0742	-31.9345	14.78669	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.626078	15.91026
329000	-57.2186	-25.1873	-32.0314	15.03103	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.635434	15.91026
330000	-56.6096	-24.9032	-31.7065	14.86457	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.430434	15.91026
331000	-56.682	-24.9372	-31.7448	14.88904	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.45493	15.91026
332000	-56.8948	-25.0402	-31.8546	14.98986	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.511207	15.91026
333000	-56.929	-25.0522	-31.8768	14.95667	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.540101	15.91026
334000	-56.8799	-25.0156	-31.8643	14.7746	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.575748	15.91026
335000	-56.9934	-25.0578	-31.9356	14.64679	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.645807	15.91026
336000	-56.8364	-24.9832	-31.8532	14.58812	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.589776	15.91026
337000	-56.63	-24.8908	-31.7392	14.59413	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.50306	15.91026
338000	-56.5828	-24.8704	-31.7124	14.60374	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.481508	15.91026
339000	-56.8514	-24.9896	-31.8618	14.58319	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.596388	15.91026
340000	-57.1259	-25.1196	-32.0063	14.67496	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.694062	15.91026
341000	-57.0321	-25.076	-31.9561	14.65782	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.659631	15.91026
342000	-57.3453	-25.2132	-32.1321	14.57108	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.789907	15.91026
343000	-57.093	-25.0992	-31.9938	14.58554	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.692124	15.91026
344000	-57.3695	-25.2269	-32.1426	14.61832	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.794647	15.91026
345000	-57.5043	-25.2895	-32.2148	14.63701	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.843055	15.91026
346000	-57.6372	-25.347	-32.2902	14.57484	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.89776	15.91026
347000	-57.3726	-25.2169	-32.1557	14.40451	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.805602	15.91026
348000	-57.9019	-25.4616	-32.4404	14.42758	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.998548	15.91026
349000	-57.7307	-25.3926	-32.3381	14.62727	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.927293	15.91026
350000	-57.4641	-25.2679	-32.1962	14.57773	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.83378	15.91026
351000	-57.2836	-25.1905	-32.0931	14.66493	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.756498	15.91026
352000	-57.123	-25.1169	-32.0061	14.65385	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.695947	15.91026
353000	-57.0017	-25.0621	-31.9395	14.65544	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.647877	15.91026
354000	-57.2936	-25.2017	-32.0919	14.77152	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.742518	15.91026
355000	-57.2665	-25.1932	-32.0733	14.82771	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.719583	15.91026
356000	-57.1305	-25.1282	-32.0023	14.7745	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.677844	15.91026
357000	-56.5345	-24.8621	-31.6724	14.7732	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.425239	15.91026
358000	-56.5911	-24.9022	-31.6889	14.93713	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.391961	15.91026
359000	-56.4405	-24.826	-31.6145	14.82945	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.362446	15.91026
360000	-56.3307	-24.7772	-31.5535	14.8159	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.31242	15.91026
361000	-56.5678	-24.8899	-31.6779	14.91554	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.390216	15.91026
362000	-56.3078	-24.7771	-31.5307	14.90378	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.260632	15.91026
363000	-56.3253	-24.7833	-31.542	14.89402	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.275331	15.91026
364000	-56.6685	-24.9267	-31.7418	14.83812	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.46652	15.91026
365000	-56.7263	-24.9502	-31.776	14.81416	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.499592	15.91026
366000	-56.6316	-24.9259	-31.7057	14.99448	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.38407	15.91026
367000	-56.4188	-24.827	-31.5918	14.92736	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.308927	15.91026
368000	-56.319	-24.7726	-31.5465	14.81986	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.304885	15.91026
369000	-56.2736	-24.7513	-31.5223	14.8029	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.287724	15.91026
370000	-56.3207	-24.7622	-31.5585	14.70228	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.34316	15.91026
371000	-56.3184	-24.7596	-31.5588	14.68408	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.346454	15.91026
372000	-56.0935	-24.6667	-31.4268	14.72796	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.217031	15.91026
373000	-55.9777	-24.6073	-31.3705	14.62324	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.181186	15.91026
374000	-55.7252	-24.4928	-31.2324	14.5205	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.036835	15.91026
375000	-55.7872	-24.5142	-31.273	14.47721	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.086021	15.91026
376000	-55.7886	-24.5329	-31.2557	14.6571	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.046946	15.91026
377000	-55.9497	-24.6037	-31.3461	14.70241	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.140483	15.91026
378000	-55.9267	-24.5904	-31.3363	14.66836	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.137756	15.91026
379000	-55.7652	-24.5259	-31.2393	14.67431	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.02127	15.91026
380000	-55.7495	-24.5129	-31.2366	14.61939	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.030786	15.91026
381000	-55.8562	-24.5742	-31.2821	14.76733	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.044328	15.91026
382000	-55.8481	-24.5718	-31.2763	14.77252	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.034545	15.91026
383000	-55.6713	-24.5117	-31.1595	14.76507	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.83509	15.91026
384000	-55.7753	-24.5448	-31.2304	14.77318	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.9688	15.91026
385000	-55.9118	-24.6051	-31.3067	14.82818	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.047992	15.91026
386000	-55.7731	-24.5121	-31.2609	14.51954	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.071754	15.91026
387000	-55.8499	-24.5407	-31.3092	14.48118	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.126541	15.91026
388000	-55.7331	-24.4874	-31.2457	14.42178	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.049968	15.91026
389000	-55.7562	-24.4933	-31.2629	14.37373	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.064299	15.91026
390000	-55.6014	-24.4291	-31.1723	14.33353	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.927084	15.91026
391000	-55.5048	-24.4109	-31.0939	14.35175	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.695878	15.91026
392000	-55.677	-24.4987	-31.1783	14.21523	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.54311	15.91026
393000	-55.5536	-24.4157	-31.1379	14.21998	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.739493	15.91026
394000	-55.4975	-24.4058	-31.0917	14.37252	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.72544	15.91026
395000	-55.5167	-24.4052	-31.1115	14.29933	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.74594	15.91026
396000	-55.5048	-24.4042	-31.1006	14.33691	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.737632	15.91026
397000	-55.5117	-24.4063	-31.1054	14.418	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.812873	15.91026
398000	-55.522	-24.4177	-31.1044	14.49788	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.821533	15.91026
399000	-55.5063	-24.4192	-31.0872	14.51389	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.762492	15.91026
400000	-55.5196	-24.4038	-31.1158	14.35198	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.81391	15.91026
401000	-55.496	-24.4041	-31.0919	14.38821	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.745735	15.91026
402000	-55.509	-24.4021	-31.1069	14.34276	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.777227	15.91026
403000	-55.5214	-24.4038	-31.1175	14.30044	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.777834	15.91026
404000	-55.689	-24.4552	-31.2338	14.17557	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.949416	15.91026
405000	-55.6846	-24.4563	-31.2283	14.24587	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.980217	15.91026
406000	-55.6755	-24.4516	-31.224	14.22057	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.960787	15.91026
407000	-55.659	-24.4485	-31.2105	14.28969	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.972051	15.91026
408000	-55.888	-24.5323	-31.3557	14.06479	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.05502	15.91026
409000	-55.9843	-24.5695	-31.4148	13.93002	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.025411	15.91026
410000	-55.811	-24.5004	-31.3107	14.00365	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.927461	15.91026
411000	-55.9335	-24.5487	-31.3847	13.94801	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.9966	15.91026
412000	-55.9079	-24.5387	-31.3692	13.93191	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.948185	15.91026
413000	-56.0048	-24.5787	-31.4261	13.96532	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.074493	15.91026
414000	-55.84	-24.5154	-31.3246	14.14778	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.063953	15.91026
415000	-55.7541	-24.4785	-31.2756	14.09189	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.95558	15.91026
416000	-55.6817	-24.4519	-31.2298	14.1021	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.874604	15.91026
417000	-55.7044	-24.46	-31.2445	14.09109	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.894901	15.91026
418000	-55.9128	-24.542	-31.3708	14.04269	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.059865	15.91026
419000	-55.9636	-24.5615	-31.402	13.88502	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.944166	15.91026
420000	-56.1926	-24.6573	-31.5353	13.73547	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.952809	15.91026
421000	-56.1339	-24.6312	-31.5027	13.82294	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.039145	15.91026
422000	-56.0723	-24.6056	-31.4667	13.84474	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.007771	15.91026
423000	-55.9713	-24.5643	-31.407	13.8926	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.965931	15.91026
424000	-56.1255	-24.6426	-31.483	13.75629	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.735063	15.91026
425000	-56.1368	-24.6638	-31.473	13.80359	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.610028	15.91026
426000	-56.367	-24.7774	-31.5896	13.76122	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.521041	15.91026
427000	-56.011	-24.6045	-31.4065	13.8482	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.6533	15.91026
428000	-56.1717	-24.6753	-31.4964	13.77382	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.629986	15.91026
429000	-56.2818	-24.7229	-31.5589	13.7237	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.624423	15.91026
430000	-56.2737	-24.7121	-31.5616	13.70086	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.67833	15.91026
431000	-55.8841	-24.5523	-31.3318	13.92661	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.654013	15.91026
432000	-55.7738	-24.5112	-31.2626	14.01707	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.636338	15.91026
433000	-55.6164	-24.436	-31.1804	14.13085	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.746861	15.91026
434000	-55.6703	-24.4559	-31.2143	14.07154	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.74579	15.91026
435000	-55.7332	-24.4768	-31.2564	14.01331	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.781219	15.91026
436000	-55.9026	-24.5424	-31.3602	13.88477	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.814017	15.91026
437000	-55.8957	-24.5432	-31.3526	13.88805	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.769783	15.91026
438000	-55.9179	-24.5431	-31.3748	13.91373	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.932419	15.91026
439000	-55.9967	-24.5745	-31.4223	13.89287	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.994389	15.91026
440000	-56.1149	-24.6234	-31.4915	13.81207	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.004665	15.91026
441000	-56.2492	-24.681	-31.5682	13.70719	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.9662	15.91026
442000	-56.285	-24.7007	-31.5844	13.66446	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.863288	15.91026
443000	-56.3575	-24.7338	-31.6237	13.62797	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.833122	15.91026
444000	-56.2409	-24.6891	-31.5518	13.69167	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.762727	15.91026
445000	-56.0889	-24.6329	-31.456	13.79129	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.684402	15.91026
446000	-56.1856	-24.6656	-31.5201	13.71967	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.761649	15.91026
447000	-56.0743	-24.6175	-31.4568	13.77819	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.770553	15.91026
448000	-56.0711	-24.6133	-31.4578	13.77809	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.805337	15.91026
449000	-56.1534	-24.6519	-31.5014	13.73663	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.760452	15.91026
450000	-56.0083	-24.5904	-31.4179	13.81717	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.763941	15.91026
451000	-55.7774	-24.4882	-31.2892	14.00646	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.883189	15.91026
452000	-55.6993	-24.4582	-31.2412	14.09198	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.888644	15.91026
453000	-55.6873	-24.4536	-31.2337	14.11778	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.90101	15.91026
454000	-55.5253	-24.405	-31.1203	14.28622	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.772144	15.91026
455000	-55.5775	-24.4319	-31.1456	14.47472	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.909399	15.91026
456000	-55.6861	-24.4704	-31.2157	14.44631	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.013827	15.91026
457000	-55.6993	-24.4677	-31.2316	14.33987	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.017611	15.91026
458000	-55.911	-24.5575	-31.3535	14.35763	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.162474	15.91026
459000	-55.9804	-24.5919	-31.3885	14.42257	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.205147	15.91026
460000	-56.0388	-24.6191	-31.4197	14.44872	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.236717	15.91026
461000	-55.7535	-24.5023	-31.2512	14.49968	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.060483	15.91026
462000	-55.7628	-24.5	-31.2628	14.42726	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.071173	15.91026
463000	-55.6307	-24.4394	-31.1913	14.32205	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.95419	15.91026
464000	-55.6834	-24.4668	-31.2166	14.41584	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.011836	15.91026
465000	-55.7902	-24.5081	-31.2821	14.38274	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.088432	15.91026
466000	-55.9191	-24.5582	-31.3609	14.31458	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.162385	15.91026
467000	-56.212	-24.6989	-31.5131	14.50531	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.322176	15.91026
468000	-55.9739	-24.5966	-31.3774	14.51978	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.196669	15.91026
469000	-55.9466	-24.5839	-31.3627	14.5075	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.182332	15.91026
470000	-55.7306	-24.4934	-31.2372	14.50403	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.04328	15.91026
471000	-55.8704	-24.5466	-31.3238	14.4467	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.140907	15.91026
472000	-55.6621	-24.4649	-31.1971	14.49061	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.990449	15.91026
473000	-55.6625	-24.4674	-31.1951	14.51379	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.987296	15.91026
474000	-55.8717	-24.547	-31.3247	14.44514	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.141783	15.91026
475000	-56.0528	-24.6224	-31.4304	14.40879	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.24424	15.91026
